,geo,id,created_at,text,author_id,lang,public_metrics,description,name,id,verified,protected,location,username,country_code,country,name,geo,full_name,place_type,id
37,{'place_id': '0084a2ce4881fa56'},1398001029313036289,2021-05-27T19:39:53.000Z,Being in support of ND don’t take away my disability. Don’t make my disability disappear it just make so people can try use assumption of my abilities and dismiss my pleas for all people with IDD all have rights respected be treated with respect and dignity! https://t.co/dYzNfs2syO,2915292163,en,"{'retweet_count': 5, 'reply_count': 3, 'like_count': 23, 'quote_count': 0}","~ Retired business owner ~ Democrat 🦋 🐝 
🗳 
 Vote Blue #Livedexperience #antidepressed 

 We have NOT done enough for people with disabilities.
#CriptheVote",Robin Osborne~ Advocate 🇺🇦 ~ Disability Rights ♿,27707682,False,False,"Kentucky, USA",kyblueblood,US,United States,South Carolina,"{'type': 'Feature', 'bbox': [-83.353955, 32.04683, -78.499301, 35.215449], 'properties': {}}","South Carolina, USA",admin,6057f1e35bcc6c20
38,{'place_id': '7b93be1d864cedbb'},1397349440575447043,2021-05-26T00:30:42.000Z,"This handsome rascal — my brother, Tim Healey — turns 62 today. My sincerest gratitude goes out to all the home healthcare workers employed by Blackstone Valley Arc, + other social services agencies, helping to ensure that Tim + other people w/disabilities live lives of dignity. https://t.co/7bXdH6783V",1098672198,en,"{'retweet_count': 5, 'reply_count': 4, 'like_count': 140, 'quote_count': 2}",Grassroots Mobilizer & coFounder of Uplift Afghanistan Fund @upliftAFGfund,Ilaha Eli Omar,868475828941668357,False,False,"San Francisco, CA",ilahaeliomar,US,United States,Maysville,"{'type': 'Feature', 'bbox': [-83.8317536, 38.594038, -83.719828, 38.658613], 'properties': {}}","Maysville, KY",city,784bd579604dcc20
39,{'place_id': 'a84b808ce3f11719'},1397236452388491266,2021-05-25T17:01:44.000Z,"Disability rights are human rights, and Nebraska must ensure that children with disabilities can apply for waivers and get the care they need.

Leadership means standing up to recognize the dignity of all our neighbors. Thank you to all who stand with us! https://t.co/hb0ofWSEFp",871866650244632578,en,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 111, 'quote_count': 0}",Is not the commission of our Lord still binding on us? Can we not do more now than we are doing? William Carey,Dan Sowell,536520604,False,False,"Tallahassee, FL",revdansowell,US,United States,San Francisco,"{'type': 'Feature', 'bbox': [-122.514926, 37.708075, -122.357031, 37.833238], 'properties': {}}","San Francisco, CA",city,5a110d312052166f
40,{'place_id': 'b49b3053b5c25bf5'},1396154238867165187,2021-05-22T17:21:24.000Z,"@dyllyp It’s different but similar to a lot of how disability is portrayed. This man deserves dignity and that image is not it. 

I’m so sorry.",52918149,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#GoDucks # Seahawks #Blazers Passionate climate change believer,Dean Westwood,444545515,False,False,,DWest64,US,United States,Tallahassee,"{'type': 'Feature', 'bbox': [-84.386548, 30.365093, -84.1458, 30.587338], 'properties': {}}","Tallahassee, FL",city,ecbe2aea853af44e
41,{'place_id': '7b93be1d864cedbb'},1394793078674923520,2021-05-18T23:12:38.000Z,Thank you to my colleagues in the @RIHouseofReps for supporting this bill which will afford parents with disabilities the respect and dignity they deserve.  Thank you to the @nfib_ri advocates for your perseverance. https://t.co/HLeZm06Z7C,17308869,en,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 25, 'quote_count': 0}","start-up coach, teacher, entrepreneur. She/her.",Sue Cline,14250929,False,False,Richmond VA,SueCline,US,United States,Portland,"{'type': 'Feature', 'bbox': [-122.7900653, 45.421863, -122.471751, 45.6509405], 'properties': {}}","Portland, OR",city,ac88a4f17a51c7fc
42,{'place_id': '6057f1e35bcc6c20'},1393348362829713411,2021-05-14T23:31:51.000Z,Dignity to the lives of people with disabilities. In high school I served as a buddy for a Special Olympian. As a special educator I organized the basketball venues for the 1999 @SpecialOlympics World Summer Games in North Carolina. For my 40th birthday I asked my friends to 2/3,1285400910106066950,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Proud father. Massachusetts State Senator. Hampden District - Springfield, West Springfield and Chicopee",Senator Adam Gomez,1343081497188855808,True,False,"Springfield, MA",AdamGomezMA,US,United States,Chicopee,"{'type': 'Feature', 'bbox': [-72.626984, 42.124341, -72.513489, 42.2183538], 'properties': {}}","Chicopee, MA",city,1cacd95a1b3c5221
43,{'place_id': '8e9665cec9370f0f'},1388668160329490439,2021-05-02T01:34:24.000Z,"People. @CripCampFilm is breathtaking. The intersection of disability rights, education, gay rights, unions, and black American rights. Protest, disruption, refusing to say “thank you” and “please” when the goal is dignity, and the borrowed phrase, “I am.”",2690307180,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Orlandoan, daughter of working class immigrants and @UCF grad elected to serve in the FL House. Working for you, fighting for us. she/her #OnwardWithAnna",Rep. Anna V. Eskamani 🔨,881974187589603328,True,False,"Orlando, FL",AnnaForFlorida,US,United States,North High School,"{'type': 'Feature', 'bbox': [-87.550859, 38.117277, -87.550859, 38.117277], 'properties': {}}",North High School,poi,0bb0998e6096b000
44,{'place_id': '784bd579604dcc20'},1387900416160116739,2021-04-29T22:43:39.000Z,"We need a functional caregiving infrastructure so women don’t have to choose between having a career &amp; caring for loved ones—so elders &amp; people with disabilities live in dignity, and caregivers get the support they deserve.  ValerieJarrett 
#CareCantWait 

https://t.co/1DInDRFB7c",27707682,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Servant Leadership Changing Lives 🏅,NHS SLAC,1031555119006007296,False,False,"Evansville, IN",NhsSlac,US,United States,Burton,"{'type': 'Feature', 'bbox': [-83.692863, 42.959625, -83.573753, 43.048152], 'properties': {}}","Burton, MI",city,d4f8c782da0a3b7b
45,{'place_id': '5a110d312052166f'},1387069811658694660,2021-04-27T15:43:08.000Z,Yes indeed it is the beginning of a movement &amp; about time. People living with a disability ESP children in #afg deserve dignity &amp; respect and opportunities to help them thrive. #fatimakhalilschool @EnabledChildren https://t.co/lN9qc66Zol,868475828941668357,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}","Creator of the Company of Honor,mercy,https://t.co/ZwD0NCamHC http://#nosinsex imagesnot4kids",HonormercySex.inc 🏴‍☠️🔥🦖,3313998687,False,False,"Michigan, USA",mercy_inc,US,United States,Wahpeton,"{'type': 'Feature', 'bbox': [-96.626794, 46.239444, -96.583729, 46.2970138], 'properties': {}}","Wahpeton, ND",city,a97eda5b82796ba0
46,{'place_id': 'ecbe2aea853af44e'},1384907138884059148,2021-04-21T16:29:26.000Z,"“But we can also call out the fact that pro-choice progressives fail to bring their moral logic to its inevitable conclusion: Human dignity applies equally to women, people of color, those with disabilities, the elderly, and the very young—even those yet to be born.”",536520604,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Providing support to people with many abilities for 40 years!!,Red River Human Services,4135921694,False,False,"North Dakota, USA",RRHSF1979,US,United States,Henderson,"{'type': 'Feature', 'bbox': [-115.1581427, 35.917793, -114.918531, 36.094719], 'properties': {}}","Henderson, NV",city,0e2242eb8691df96
47,{'place_id': 'ac88a4f17a51c7fc'},1384313095112122369,2021-04-20T01:08:55.000Z,"#HeyDan once again, Personal Care assistants that allow people with disabilities in seniors to live with dignity and Independence in their own homes are paid minimum wage, this is an essential service one that takes priority over garbage",444545515,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Executive Director @HOPE_AFSCME. Former @SEIU1107. Studied @TruettSeminary. Veteran @USNavy. Organizer. Jiu Jitsu Black Belt. Tweets=me. #BlackLivesMatter,Brian O. Shepherd,3286663531,False,False,"Houston, TX",brianoshepherd,US,United States,Silver Spring,"{'type': 'Feature', 'bbox': [-77.064086, 38.979735, -76.97162, 39.036964], 'properties': {}}","Silver Spring, MD",city,6417871953fa5e86
48,{'place_id': '00f751614d8ce37b'},1384005462157262852,2021-04-19T04:46:30.000Z,Disabled people deserve to live with dignity instead of crushing poverty. Please take 2 minutes to let President Biden know that you support strengthening SSI. #Disability https://t.co/qfGKt5x6Gw,14250929,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Disability rights advocate. Author. Pop culture critic. Geek. Goofball. Proudly unique in every way!,Autistic Reality,1392222864,False,False,"Washington, DC",AutisticReality,US,United States,Bellevue,"{'type': 'Feature', 'bbox': [-122.2232093, 47.5349648, -122.076327, 47.660748], 'properties': {}}","Bellevue, WA",city,df4875cc2df893ed
49,{'place_id': '1cacd95a1b3c5221'},1378084703396302848,2021-04-02T20:39:31.000Z,"As the Chair of Children, Families, and Persons w/ Disabilities it’s important to me that individuals living with autism are able to maximize their lives, are treated with the highest level of dignity and respect and are appreciated, celebrated &amp; valued. #WorldAutismDay https://t.co/gdV9VPAa4u",1343081497188855808,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}","Chair @KCCouncil, @SoundTransit boardmember, @SoundRegion president, bus rider, bike rider, wife and mom. For personal/political stuff, go to @BlvuClaudia",Claudia Balducci,700438088410005504,False,False,"Bellevue, WA",KccClaudia,US,United States,Carbondale,"{'type': 'Feature', 'bbox': [-89.294485, 37.670875, -89.151934, 37.7644331], 'properties': {}}","Carbondale, IL",city,20d0abc87d11501a
50,{'place_id': 'ecbe2aea853af44e'},1369400040993792000,2021-03-09T21:29:46.000Z,We must all work to ensure that those with disabilities are treated with equality and dignity — this bill ain’t it!,881974187589603328,en,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 50, 'quote_count': 1}",Hard of Hearing | World Traveler | Lover of Airplanes and Aviation | SIU-C Alum in Aviation Mgmt | Corporate Instructor with United Ground Express! 🏳️‍🌈,Alex,242565231,False,False,"Chicago, IL",atrude777,US,United States,San Antonio,"{'type': 'Feature', 'bbox': [-98.778559, 29.141956, -98.302744, 29.693046], 'properties': {}}","San Antonio, TX",city,3df4f427b5a60fea
51,{'place_id': '0bb0998e6096b000'},1367202161768214529,2021-03-03T19:56:11.000Z,"March is disability awareness month.  Spread the Word day is TODAY!

Spread the Word Awareness Campaign (formerly known as R-word campaign) Respectful and inclusive language is essential to the movement for the dignity and humanity of people with intellectual disabilities. https://t.co/zHE86Auejt",1031555119006007296,en,"{'retweet_count': 11, 'reply_count': 1, 'like_count': 38, 'quote_count': 0}",Day Dreamer. Over Thinker. Advocate. Adventure Omnivore. Lover of Beauty. Chaser of the Light. 🏳️‍🌈,Luke Thayer (he/they),460721178,False,False,"Los Angeles, CA",Bette__Davis,US,United States,California,"{'type': 'Feature', 'bbox': [-124.482003, 32.528832, -114.131212, 42.009519], 'properties': {}}","California, USA",admin,fbd6d2f5a4e4a15e
52,{'place_id': 'd4f8c782da0a3b7b'},1364577256534904833,2021-02-24T14:05:45.000Z,"That doesn’t give you the right to abuse others because you have a disability.  Humans have the right to safety, our own dignity, even though you have a disability. Period.",3313998687,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Texas Congressman.,Joaquin Castro,231510077,True,False,"San Antonio, Texas",JoaquinCastrotx,US,United States,New York,"{'type': 'Feature', 'bbox': [-79.76259, 40.477383, -71.777492, 45.015851], 'properties': {}}","New York, USA",admin,94965b2c45386f87
53,{'place_id': 'a97eda5b82796ba0'},1359961028017213454,2021-02-11T20:22:30.000Z,"Giving Hearts Day is here!!! 

We are dedicated to affirming human worth, rights and dignity by providing services to people with disabilities to enhance the quality of their lives and to develop relationships in the community.
https://t.co/fdhWNX9hto https://t.co/X57ZkWGbX2",4135921694,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@SMU BA‘16 | @smusimmons MLS‘18 | @UTDallasArts MA’23 | Accessibility (a11y) | Braille | Disability Rights Advocate | Public Speaker | Global Ambassador 🌎,John Kalkanli🧑🏻‍🦯,796087560149827584,False,False,"Dallas, TX",JohnKalkanli,US,United States,Florissant,"{'type': 'Feature', 'bbox': [-90.388584, 38.766631, -90.270067, 38.832241], 'properties': {}}","Florissant, MO",city,61d25db0441c5626
54,{'place_id': '67b98f17fdcf20be'},1359932737721876494,2021-02-11T18:30:05.000Z,"Thank you @MassTreasury Deb Goldberg, @Mass_SBA &amp; Mayor @marty_walsh for your exceptional support for the students  @CarterSchoolBPS. It is critical that our students with disabilities are treated with dignity &amp; have the opportunity to meet their educational goals and challenges. https://t.co/tiEsQ81r4g",4885523950,en,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}","Autism: What you need to know, from autistic people, professionals, & parents. 
More community: https://t.co/0duMGgR587",Thinking Person's Guide To Autism,152835605,False,False,SF Bay Area and Brooklyn,thinkingautism,US,United States,Catalina Foothills,"{'type': 'Feature', 'bbox': [-110.9801207, 32.250309, -110.805635, 32.355554], 'properties': {}}","Catalina Foothills, AZ",city,5a51ae834390a143
55,{'place_id': '0e2242eb8691df96'},1336428925199679488,2020-12-08T21:54:20.000Z,"@lomobrook @repdinatitus @SEIU These are not hospital workers, they are personal care assistants (PCA’s) that help senior citizens and people with disabilities live in dignity at home.",3286663531,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Husband. Father. Son. Dutchess County Executive. Candidate for Congress: NY19 🇺🇸 #ThinkDIFFERENTLY,Marc Molinaro,17581393,True,False,"Red Hook, NY",marcmolinaro,US,United States,Highland Park,"{'type': 'Feature', 'bbox': [-74.446897, 40.488049, -74.410916, 40.514422], 'properties': {}}","Highland Park, NJ",city,77ed64eec363b46c
56,{'place_id': '6417871953fa5e86'},1333104253964062721,2020-11-29T17:43:16.000Z,"@FDRMemorial Hey Franklin! You da man! Every single day you inspire me to be a better person! The way you saved the nation from depression and the world from tyranny, all the while living with dignity and your disability, is a lesson to ANYONE on how to live a proud life!",1392222864,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Interim Executive Director @MoHealthCareAll. Associate @YourBlueCanoe. DBA Student @UMSL. #Pracademic. My opinions.,"Sarah Willey, MA, CFRE, SMS TEDx Speaker she/her",2724565038,False,False,"St Louis, MO",SarahNicole838,US,United States,Dix Hills,"{'type': 'Feature', 'bbox': [-73.380745, 40.767592, -73.29345, 40.83856], 'properties': {}}","Dix Hills, NY",city,18165a3f2b139f0f
