,public_metrics,geo,author_id,text,id,created_at,lang,description,username,name,verified,id,location,protected,full_name,id,place_type,country,geo,name,country_code
110,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'place_id': '1703b859c254a0f9', 'coordinates': {'type': 'Point', 'coordinates': [-84.44878, 33.65644]}}",23875405,"UNL Team Visits Love Beyond Walls Dignity Museum 

Our team visited the museum for a powerful immersion experience into the world of homelessness.

We learned, felt all of the emotions of ignorance, shame, and guilt… https://t.co/h8lPa5IvgB",1176928142432395264,2019-09-25T18:35:10.000Z,en,#sustainable #architecture firm specializing in commercial and #community advocacy work. #HomelessAdvocate #HousingAdvocate,brazenarchitect,BRAZENarchitect,False,166666739,Las Vegas,False,"Leominster, MA",c4f1830ea4b8caaf,city,United States,"{'type': 'Feature', 'bbox': [-71.813501, 42.4762, -71.702186, 42.573956], 'properties': {}}",Leominster,US
111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '6407905aa8012e44'},193596810,"This is a very Canadian way to put it. I think a lot of us are feeling a form of this, in Vancouver, in Seattle, in Berkeley. All humans deserve empathy and dignity. But it is fair to acknowledge ‘compassion fatigue.’ I get this. #homelessness https://t.co/fqyWIgNkvM",1176327741198630912,2019-09-24T02:49:23.000Z,en,Overly opinionated + passionate. 🧠 Brand Digital @thenorthface 🎙Host Everything's Political podcast. 🇵🇭 Co-founder @asianamericanco. She/Her/Jersey.,zeenakoda,Zeena Koda,False,37533366,"Los Angeles, CA",False,"Worcester, MA",28db2dbc4240f0b2,city,United States,"{'type': 'Feature', 'bbox': [-71.893265, 42.210065, -71.731611, 42.341455], 'properties': {}}",Worcester,US
112,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",{'place_id': '300bcc6e23a88361'},6600152,So sick of hearing people talk about shit from “Seattle is Dying” like it’s new and edgy news. Most of you have been ignoring homelessness and mental health for decades now and still refuse to believe the solutions for it. Treat humans with some fucking dignity.,1175088669931139072,2019-09-20T16:45:45.000Z,en,#GishHashtag Runner Up 2020 & 2021,TeamHashtagGish,Team #,False,1122407687214338048,GISH ,False,"Ambler, PA",4e816850087414e6,city,United States,"{'type': 'Feature', 'bbox': [-75.231401, 40.145502, -75.213074, 40.1681], 'properties': {}}",Ambler,US
113,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '01fbe706f872cb32'},2761657107,"Trump concerned that ppl experiencing homelessness are an eyesore. Devaluing his SF property is the problem, more concentration camps are his answer.

THESE ARE PEOPLE!!! Give them support &amp; resources, treat them with dignity &amp; humanity, invest in sustainable solutions. https://t.co/taBmrxYSSj",1171816398529748993,2019-09-11T16:02:55.000Z,en,Providing free menstrual products to San Diego women and all menstruators experiencing homelessness. 😊🌻❤️🙏🏾,PeriodWDignity,Fulfilling Destiny,False,922703692721094656,"San Diego, CA",False,"Buena Park, CA",0b93bc6a33455615,city,United States,"{'type': 'Feature', 'bbox': [-118.037391, 33.809829, -117.9759226, 33.895642], 'properties': {}}",Buena Park,US
114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '2d83c71ce16cd187'},1096072063574568960,"@InactionNever GREAT IDEA‼ Here's the problem.... HOMELESS PEOPLE DON'T WANT TO LIVE IN JUST ANYTHING!!! That's why there's so much homelessness. I work with developers and that's the problem.... ummm🙄 ""dignity"" is what they call it!🤔",1171080217886187520,2019-09-09T15:17:36.000Z,en,"Homeward is the planning & coordinating organization for homeless services in #RVA.  We work to #endhomelessness through research, collaboration, and education.",HomewardVA,Homeward,False,61313590,"Richmond, VA",False,"Miami, FL",04cb31bae3b3af93,city,United States,"{'type': 'Feature', 'bbox': [-80.321683, 25.7090404, -80.144974, 25.855667], 'properties': {}}",Miami,US
115,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",{'place_id': '009d3c3d41dbb00e'},166666739,Want to keep Vegas Valley streets free of 💩 &amp; disease? Build #public toilets so our people suffering from #homelessness aren’t forced to pollute the streets. #homelessPeople  #dignity #humanity #affordablehousing  @CityOfLasVegas @ClarkCountyNV @cityofhenderson @CNLV https://t.co/TrUv4jET6X,1167443834864685056,2019-08-30T14:27:54.000Z,en,Not all that special...just a teacher trying to inform and prepare our youth for the World of tomorrow.,04_dki,DKI-04,False,893670828184707073,"Yankton, SD",False,"Berkeley, CA",5ef5b7f391e30aff,city,United States,"{'type': 'Feature', 'bbox': [-122.324818, 37.8459532, -122.234225, 37.905738], 'properties': {}}",Berkeley,US
116,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 10, 'quote_count': 1}",{'place_id': 'c3f37afa9efcf94b'},32708570,"What can you do about homelessness? First, yoU can reaffirm their dignity. -Matt Mollica, ECHO #atxhomelessforum",1167230812468723712,2019-08-30T00:21:26.000Z,en,"We provide comprehensive mental health, housing, parent enrichment & nutrition services to children & their families.",TheWholeChildCA,The Whole Child,False,2927804450,"10155 Colima Rd, Whittier, CA",False,SEPTA: 15th Street Station (MFL/TRL),07d9d21100882004,poi,United States,"{'type': 'Feature', 'bbox': [-75.16577482223511, 39.95256623485824, -75.16577482223511, 39.95256623485824], 'properties': {}}",SEPTA: 15th Street Station (MFL/TRL),US
117,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",{'place_id': 'b046074b1030a44d'},37533366,Our current system does not fully prepare you without additional income to retire in dignity. One medical setback could wipe out savings. Housing prices are going up. Middle class dissolving. Really great perspective on elderly homelessness @ozy https://t.co/biAgGaoyqG,1163770216465227776,2019-08-20T11:10:16.000Z,en,"International full-service architecture and planning firm delivering innovation, artistry, inspired design and exceptional places",KTGY_Group,KTGY,False,97079907,,False,"Exeter, NH",0a5eca4e60fe6f35,city,United States,"{'type': 'Feature', 'bbox': [-71.001194, 42.956811, -70.8877994, 42.997041], 'properties': {}}",Exeter,US
118,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.243, 34.0522]}}",1122407687214338048,"#item169 Tiny homes help those experiencing homelessness be a little safer and have dignity, but they’re hard to move around, and that presents a problem. Create blueprints for a Tiny Home that is durable and large… https://t.co/0kvGxclQy6",1159275266608254976,2019-08-08T01:28:56.000Z,en,"Los Angeles' chief advocate for better architecture and urban design. Let's create & nourish smart, sound, equitable, wild & delightful places and eco-systems.",willwrightreads,Will Wright,False,28387022,"Los Angeles, CA",False,"Orlando, FL",55b4f9e5c516e0b6,city,United States,"{'type': 'Feature', 'bbox': [-81.507905, 28.3882177, -81.2276403, 28.615139], 'properties': {}}",Orlando,US
119,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",{'place_id': 'e4a0d228eb6be76b'},398043582,"@HousingHumanRt After documenting homelessness for more than 10 years I've seen that and so much worse! No human being should ever have to live without a home, without food, clean water, Healthcare, human dignity! We must end homelessness now! https://t.co/KHbpbDLl49",1156070511178395648,2019-07-30T05:14:23.000Z,en,"Just an #introvert struggling w/ #ADHD with a passion for #dancing 🕺, #redwings, #soccer ⚽️, 📱#photography 📷, #tech & life musings. #umich #nyu 🇹🇼🇺🇸",joelin1976,Joe Lin,False,205902273,"New York, NY",False,"Tempe, AZ",7cb7440bcf83d464,city,United States,"{'type': 'Feature', 'bbox': [-111.979047, 33.3199453, -111.877237, 33.465823], 'properties': {}}",Tempe,US
120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': 'a592bd6ceb1319f7'},922703692721094656,Beautiful morning to distribute Dignity Bags to San Diego women experiencing homelessness. Each bag contains a one-month supple of donated period products. 💜 https://t.co/OKBW8g6MDt,1155174587887341568,2019-07-27T17:54:18.000Z,en,"Mother, daughter, sibling, student of LIFE! Lover of anything green &/or ALIVE! Passionate (&curious) about my family, the world, humanity & yes, POLITICS😉",kizismo,MoniKi,False,814090499489492992,"Dallas, PA",False,"Santa Ana, CA",0562e9e53cddf6ec,city,United States,"{'type': 'Feature', 'bbox': [-117.944051, 33.691774, -117.830826, 33.78821], 'properties': {}}",Santa Ana,US
121,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",{'place_id': '01fbe706f872cb32'},61313590,"Planning for “right now” solutions to unsheltered homelessness should include safety, dignity, and exit strategies @Cynthianagendra #NAEH2019 #RVA",1153657547901083648,2019-07-23T13:26:07.000Z,en,#Nonprofit Consultant - Minister of Jesus Love - Advocate & NPO Leader. Battling #Poverty #Hunger & #Homelessness - Compassionate Conservative=Win-Win for ALL!,MarkGeallis,Mark Geallis,False,994375644724285442,"Daytona Beach, FL",False,"Downtown, Portland",7ade7f1efab532ef,neighborhood,United States,"{'type': 'Feature', 'bbox': [-122.689537, 45.5053929, -122.6690224, 45.523102], 'properties': {}}",Downtown,US
122,"{'retweet_count': 0, 'reply_count': 10, 'like_count': 1, 'quote_count': 0}",{'place_id': 'b5c345b7bdef5a92'},893670828184707073,"@XochiltRodrigez @WorleyKirk @RealCandaceO Feasibility! The richest country on earth should be able to deal with homelessness and treat people at the border with dignity at the same time. Also, this https://t.co/QrwVwWG1VY has nothing to do with “feasibility.”",1152768478316646400,2019-07-21T02:33:17.000Z,en,"Award Winning social, & economic development model restoring 5,000 lives a year from Opioid & Homeless crisis through recovery, jobs & housing, since 1994.",A_Safe_Haven,A Safe Haven,False,260372817,"Chicago, IL",False,"Portland, ME",34b5e468ea4e8110,city,United States,"{'type': 'Feature', 'bbox': [-70.346323, 43.640514, -70.238767, 43.75186], 'properties': {}}",Portland,US
123,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",{'place_id': 'f8f8ee516109ee0e'},2927804450,"Wow!  We couldn’t be more grateful to our friends at @wacc who put together the most incredible annual event that allows our clients who have experienced homelessness the opportunity to shop with dignity for needed clothes, shoes and accessories.  

#community #homeless #whittier https://t.co/7IYZ4It8zG",1152292919639851008,2019-07-19T19:03:35.000Z,en,Baldwin (NY) American Legion Post # 246 - Community Service & Fun ... ‘Veterans Still Serving’  -  R/T does not = official endorsement(s),Post246_AmLeg,AmericanLegion246,False,834287897771724800,"Baldwin, NY",False,"Honolulu, HI",c47c0bc571bf5427,city,United States,"{'type': 'Feature', 'bbox': [-157.950476, 21.254837, -157.648702, 21.38505], 'properties': {}}",Honolulu,US
124,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",{'place_id': '3d533362cdab8107'},97079907,"We are excited to announce Mark Oberholzer will be speaking at @AIALosAngeles’ ""Design for Dignity"" to generate solutions to help solve the #housingcrisis. To find out more click: https://t.co/j6ZT7KnWeF #DesignForDignityLA #homelessness #affordablehousing #MeasureH #PropHHH https://t.co/iWyzf41aDZ",1151284741376630785,2019-07-17T00:17:26.000Z,en,"She/her  American legislators should start debates with, “Is this good for children?” If it’s not, vote no. If it’s good for children, vote yes.",ILikeBonhoeffer,YourMomProtectTransKids 🌻 🏳️‍⚧️,False,967654959343742978,"San Francisco, CA",False,"Tukwila, WA",9883a4be0cbd497c,city,United States,"{'type': 'Feature', 'bbox': [-122.318673, 47.4071473, -122.241356, 47.5319569], 'properties': {}}",Tukwila,US
125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LAANE Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/AiGXzbj2UN",1148746239799726080,2019-07-10T00:10:20.000Z,en,"Formerly homeless, disabled, freelance writer, vendor for the Contributor https://t.co/tUibZ9NgzL",vbatcher50,Vicky Batcher,False,1472580348,"Nashville, TN",False,"Oldsmar, FL",61eefa163263bef0,city,United States,"{'type': 'Feature', 'bbox': [-82.710115, 27.999141, -82.648349, 28.066154], 'properties': {}}",Oldsmar,US
126,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@SAJE_ShiftPower Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/giTKTxVH1G",1148746048271089664,2019-07-10T00:09:35.000Z,en,"At Caritas Communities, we provide very low-income individuals with  permanent housing, support, a sense of community and expanded  opportunities.",CaritasBoston,Caritas Communities,False,1560592586,,False,"New Jersey, USA",65b4760a2b411e11,admin,United States,"{'type': 'Feature', 'bbox': [-75.563587, 38.788657, -73.88506, 41.357424], 'properties': {}}",New Jersey,US
127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@PeopleOrganized Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/hr9qIFSEw4",1148745981774581760,2019-07-10T00:09:19.000Z,en,"We're a nonprofit leader working to end #homelessness in the Sacramento region. 
⬇️Register for the CoC Annual Meeting on 4/21 at 9AM",SacStepsForward,Sac Steps Forward,False,102515617,"Sacramento, CA",False,"Memphis, TN",f995a9bd45d4a867,city,United States,"{'type': 'Feature', 'bbox': [-90.135782, 34.994192, -89.708276, 35.2728491], 'properties': {}}",Memphis,US
128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@KtownforAll Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/2L0cEgg6xZ",1148745802145099776,2019-07-10T00:08:36.000Z,en,"Soup kitchen and community center committed to ending hunger and poverty in the Brooklyn communities of Ocean Hill, Brownsville and Bedford-Stuyvesant.",neighborstogthr,Neighbors Together,False,221105686,"Brooklyn, New York",False,"Novato, CA",3b0eea538598dc42,city,United States,"{'type': 'Feature', 'bbox': [-122.62422, 38.039015, -122.486658, 38.147701], 'properties': {}}",Novato,US
129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LACitySAN Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/HI2TGQ0PaL",1148745573802975232,2019-07-10T00:07:42.000Z,en,Since 1987 the COH has centered the voices of poor and homeless San Franciscans in the struggle for social and economic rights | We produce the @StreetSheetSF,TheCoalitionSF,Coalition on Homelessness,False,1040350590,"San Francisco, CA",False,"New Orleans, LA",dd3b100831dd1763,city,United States,"{'type': 'Feature', 'bbox': [-90.137908, 29.889574, -89.884108, 30.075628], 'properties': {}}",New Orleans,US
130,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@cmgilcedillo Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7k1Af https://t.co/dYMSMtZFpQ",1148745454278062080,2019-07-10T00:07:13.000Z,en,she/her | co-founder & CEO @AleriaPBC — measuring #inclusion in the workplace | @techstars @TS_Equitech portfolio company,lisaadrienne_,Lisa Russell,False,253796705,"San Diego, CA",False,,,,,,,
131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@josehuizar Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/OkZhs8Z4VA",1148745355195891712,2019-07-10T00:06:49.000Z,en,We are dedicated to achieving public policy that ensures people with the lowest incomes in the US have affordable homes.,NLIHC,National Low Income Housing Coalition,False,41406567,"Washington, DC",False,,,,,,,
132,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@MitchOFarrell Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/XwRX80Ari6",1148745272186421248,2019-07-10T00:06:30.000Z,en,CEO: https://t.co/cG3p3VKloS | Co-Founder: https://t.co/foKQsiV8p8 + https://t.co/1lTpJdpH1N + https://t.co/e6kYZqfeCL | Author: https://t.co/9BITmGFaJx,jeffhilimire,Jeff Hilimire,False,5649582,"Atlanta, GA",False,,,,,,,
133,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@MikeBoninLA Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/0SG0iByL3a",1148745082067017729,2019-07-10T00:05:44.000Z,en,"Husband, Father, Senior VP @WRLConservancy & Dir of #ThrivingCommunities, former @CleCityCouncil, Past President @leagueofcities. Making NE Ohio a better place.",zonemat,Matt Zone 🇺🇦,False,444294869,"Cleveland, Ohio ",False,,,,,,,
134,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@danbertolet Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/0eM3yyRwCs",1148744730018140160,2019-07-10T00:04:20.000Z,en,Ph.D Stdnt. Activist. Husband to @imcecilialester. Father. @ivpress Author of “When We Stand” & “I See You” Founder of @lovebeyondwalls & @dignitymuseum,imTerenceLester,Terence Lester,False,27442500,"Atlanta, Ga.",False,,,,,,,
135,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@AbundantHousing Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/xHoCH5ELgk",1148744581652946944,2019-07-10T00:03:45.000Z,en,"Harnessing power of people & tech for positive impact. Founder @PlatypusAdv. Former social innovation @Twitter, HP, Eventbrite. Board member @GlobalFundWomen.",CBarlerin,Caroline Barlerin,False,7985892,San Francisco,False,,,,,,,
136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@AplusD_LA Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/lMLRfBadxs",1148744013412880384,2019-07-10T00:01:30.000Z,en,Special Change Agent In Charge,HorsePowerEv,"Evan Figueroa-Vargas, MSW",False,1335188772,"Philadelphia, Pa",False,,,,,,,
137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LAForum_AUD Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/uorVaNK8eM",1148743832386723840,2019-07-10T00:00:46.000Z,en,"mother, ally, fried chicken lover. I slang 🚘 tweets for a living. #BlackLivesMatter #StopAsianHate",jessp,Jess ✊ 박송이,False,28609906,"Los Angeles, CA",False,,,,,,,
138,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@BizFedInstitute @BizFed Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/LfkPKRf67h",1148743737620619264,2019-07-10T00:00:24.000Z,en,fundraiser at @PathtoHousingPA | cohost of @beyondphilanpod | @AFPGPC board member |@Generocity contributor | she/her,valrunsphilly,Valerie Johnson,False,174271452,"Philadelphia, PA",False,,,,,,,
139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@AsmKamlagerDove Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/9yoDSVPEU5",1148743538013683712,2019-07-09T23:59:36.000Z,en,"Mom, emergency physician, secular humanist, Lifetime Democrat #PostcardsToVoters writer, #BLM  #StandWithUkraine, Be a #LivingKidneyDonor",EMSalasME,I Vote Blue 🇺🇦,False,799327385774456832,"Albuquerque, NM",False,,,,,,,
140,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LACouncilPres Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/E2BjaRNyIZ",1148743393016569857,2019-07-09T23:59:02.000Z,en,probably talks too much,MProtzz,Mary,False,236088898,"Cleveland Heights, OH",False,,,,,,,
141,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@HerbJWesson Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/Xz79NKoY57",1148743291443146753,2019-07-09T23:58:37.000Z,en,"Making communities clean, vibrant and welcoming--everyone deserves the chance to have a meaningful and productive place in their community once again",DowntownStreets,Downtown Streets Team,True,201405185,"San Jose, CA",False,,,,,,,
142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@JanPerry Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN",1148743201584340993,2019-07-09T23:58:16.000Z,en,"Executive Director of @UCDavisCRC. @CPR_Planning Member. @GirlScoutsHCC Board Member. Advocate for equitable, sustainable communities.",bernadettea,Bernadette Austin,False,15516333,"West Sacramento, CA",False,,,,,,,
143,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@HollyJMitchell Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/5NqHLSbB28",1148743082357116929,2019-07-09T23:57:48.000Z,en,I’m a husband & a dad. I’m determined to help people without homes & equip others to do the same. I work @cityrelief_ but my opinions are my own @withnodoors,Josiahhaken,Josiah Haken,False,210254875,NJ/NYC,False,,,,,,,
144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@SenToniAtkins Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #housingcrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/8GdSUjHaag",1148742956691542018,2019-07-09T23:57:18.000Z,en,Follower of Jesus | Pastor @glendalecmbg ⚓️ | School Chaplain @lcabgeagles 🦅 | PhD candidate @SBTS 🎓| @wkuforensics alum 🎤 | Relaunching 🚀 #GlendaleCaveMill,barryefields,Bαɾɾყ E. Fιҽʅԃʂ,False,27379046,"Bowling Green, KY",False,,,,,,,
145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@GavinNewsom Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148742038789115904,2019-07-09T23:53:39.000Z,en,"Coloradan following education, government, history, sports, other stuff from my home state. Dogs, bikes, books & classic films keep me sane. Views are my own.",MarkCavanaugh3,Mark Cavanaugh,False,1173968119,Denver,False,,,,,,,
146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@LAHomeless Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN",1148741848548040704,2019-07-09T23:52:53.000Z,en,"This is an archived account for former Mayor Martin J. Walsh, 54th Mayor of the City of Boston. Follow @USDOL for updates.",marty_walsh,Mayor Marty Walsh,True,77764733,"Boston, Mass.",False,,,,,,,
147,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '3b77caf94bfc81fe'},28387022,"@AnnaKCRW @kcrw @npr Please join @AIALosAngeles ""Design for Dignity"" (July 19) to advance innovative solutions to solve our #HousingCrisis #HousingForAll #HousingFirst #MeasureH #PropHHH #ABridgeHome #Design4Dignity  #homelessness #design
https://t.co/vzEoO7BCrN https://t.co/nLVT0pxsDh",1148741630758772736,2019-07-09T23:52:02.000Z,en,Transforming our communities through bold leadership | @GPLInc | @DreamSpringUS | @PHXSisterCities | @AzTownHall | @uarizonalaw | @univmiami | RT ≠ Endorsement,MikeLangleyAZ,Michael J. Langley,False,1074247856,"Phoenix, AZ",False,,,,,,,
